dataset,method,ir,seed,classifier,auprc,auroc,f1,balanced_acc,n_removed_maj,n_removed_min,ir_before,ir_after,n_train_before_maj,n_train_before_min,n_train_after_maj,n_train_after_min
S4,GMR-Full,50,789,DT,0.15285714285714286,0.7372448979591837,0.36363636363636365,0.7372448979591837,0,1,52.333333332984445,56.07142857102806,785,15,785,14
S4,GMR-Full,100,0,KNN,0.255,0.7474747474747475,0.0,0.5,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,0,RF,0.17166666666666666,0.7449494949494949,0.0,0.5,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,0,LR,0.03838383838383838,0.46969696969696967,0.0,0.5,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,0,DT,0.01,0.5,0.0,0.5,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,42,KNN,0.2857142857142857,0.9873737373737373,0.0,0.5,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,42,RF,1.0,1.0,0.6666666666666666,0.75,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,42,LR,0.007525252525252525,0.0025252525252525415,0.0,0.5,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,42,DT,0.505,0.75,0.6666666666666666,0.75,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,42,XGB,1.0,1.0,0.0,0.5,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,123,KNN,1.0,1.0,0.0,0.5,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,123,RF,0.8333333333333333,0.9987373737373738,0.8,0.9974747474747474,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,123,LR,0.8333333333333333,0.9974747474747474,0.0,0.5,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,123,DT,0.4,0.9924242424242424,0.5714285714285715,0.9924242424242424,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,456,KNN,0.505,0.75,0.0,0.5,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,456,RF,1.0,1.0,0.6666666666666666,0.75,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,456,LR,0.5050505050505051,0.505050505050505,0.0,0.5,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,456,DT,0.01,0.5,0.0,0.5,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,789,KNN,0.06055555555555555,0.7297979797979798,0.0,0.5,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,789,RF,0.505,0.731060606060606,0.4,0.744949494949495,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,789,LR,0.00792572463768116,0.05808080808080812,0.0,0.5,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S4,GMR-Full,100,789,DT,0.13,0.7424242424242424,0.3333333333333333,0.7424242424242424,0,0,98.9999999987625,98.9999999987625,792,8,792,8
S5,None,10,0,KNN,1.0,1.0,0.962962962962963,0.9642857142857143,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,0,RF,0.9999999999999999,1.0,0.962962962962963,0.9642857142857143,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,0,LR,1.0,1.0,1.0,1.0,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,0,DT,0.6768849206349207,0.9471624266144814,0.8125000000000001,0.9471624266144814,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,42,KNN,1.0,1.0,0.923076923076923,0.9285714285714286,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,42,RF,1.0,1.0,0.923076923076923,0.9285714285714286,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,42,LR,1.0,1.0,0.962962962962963,0.9642857142857143,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,42,DT,0.6835851648351648,0.8860078277886495,0.8148148148148148,0.8860078277886496,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,123,KNN,0.9348214285714286,0.964041095890411,0.962962962962963,0.9642857142857143,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,123,RF,0.9999999999999999,1.0,0.962962962962963,0.9642857142857143,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,123,LR,1.0,1.0,1.0,1.0,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,123,DT,0.6982142857142857,0.9182974559686888,0.8275862068965518,0.9182974559686888,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,456,KNN,1.0,1.0,0.923076923076923,0.9285714285714286,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,456,RF,0.995238095238095,0.9997553816046968,0.8333333333333333,0.8571428571428572,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,456,LR,1.0,1.0,1.0,1.0,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,456,DT,0.4763049450549451,0.807729941291585,0.6666666666666666,0.8077299412915852,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,789,KNN,1.0,1.0,0.962962962962963,0.9642857142857143,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,789,RF,0.9822929171668667,0.9985322896281801,0.923076923076923,0.9285714285714286,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,789,LR,1.0,1.0,1.0,1.0,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,10,789,DT,0.5352040816326531,0.8434442270058709,0.7142857142857143,0.8434442270058709,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,None,20,0,KNN,1.0,1.0,0.9333333333333333,0.9375,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,0,RF,1.0,1.0,0.9333333333333333,0.9375,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,0,LR,1.0,1.0,1.0,1.0,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,0,DT,0.7625,0.875,0.8571428571428571,0.875,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,42,KNN,0.88125,0.9375,0.8571428571428571,0.875,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,42,RF,0.975,0.9983552631578948,0.6666666666666666,0.75,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,42,LR,1.0,1.0,0.8571428571428571,0.875,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,42,DT,0.46249999999999997,0.8618421052631579,0.6666666666666665,0.861842105263158,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,123,KNN,1.0,1.0,1.0,1.0,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,123,RF,1.0,1.0,0.8571428571428571,0.875,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,123,LR,1.0,1.0,1.0,1.0,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,123,DT,0.225,0.7302631578947368,0.4444444444444445,0.7302631578947368,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,456,KNN,1.0,1.0,0.9333333333333333,0.9375,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,456,RF,1.0,1.0,0.9333333333333333,0.9375,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,456,LR,1.0,1.0,1.0,1.0,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,456,DT,0.5395833333333334,0.8092105263157895,0.7142857142857143,0.8092105263157895,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,789,KNN,1.0,1.0,1.0,1.0,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,789,RF,1.0,1.0,1.0,1.0,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,789,LR,1.0,1.0,1.0,1.0,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,20,789,DT,0.5630681818181817,0.924342105263158,0.7368421052631579,0.924342105263158,0,0,20.333333333265557,20.333333333265557,610,30,610,30
S5,None,50,0,KNN,1.0,1.0,0.8,0.8333333333333333,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,0,RF,1.0,1.0,0.5,0.6666666666666666,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,0,LR,1.0,1.0,1.0,1.0,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,0,DT,0.6729166666666666,0.8333333333333333,0.8,0.8333333333333333,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,42,KNN,0.3458333333333333,0.6666666666666666,0.0,0.5,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,42,RF,0.8333333333333333,0.9946921443736731,0.0,0.5,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,42,LR,0.7222222222222223,0.9915074309978769,0.5,0.6666666666666666,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,42,DT,0.06805555555555555,0.6507430997876857,0.2222222222222222,0.6507430997876857,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,123,KNN,1.0,1.0,0.8,0.8333333333333333,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,123,RF,1.0,1.0,0.0,0.5,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,123,LR,1.0,1.0,1.0,1.0,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,123,DT,0.3458333333333333,0.6666666666666666,0.5,0.6666666666666666,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,123,XGB,1.0,1.0,0.5,0.6666666666666666,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,456,KNN,1.0,1.0,1.0,1.0,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,456,RF,0.9166666666666665,0.9978768577494692,0.5,0.6666666666666666,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,456,LR,1.0,1.0,1.0,1.0,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,456,DT,0.01875,0.49363057324840764,0.0,0.49363057324840764,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,789,KNN,1.0,1.0,0.0,0.5,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,789,RF,1.0,1.0,0.0,0.5,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,789,LR,1.0,1.0,0.8,0.8333333333333333,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,50,789,DT,0.4506944444444444,0.8301486199575371,0.6666666666666666,0.8301486199575372,0,0,52.33333333289722,52.33333333289722,628,12,628,12
S5,None,100,0,KNN,1.0,1.0,0.6666666666666666,0.75,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,0,RF,1.0,1.0,0.0,0.5,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,0,LR,1.0,1.0,1.0,1.0,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,0,DT,1.0,1.0,1.0,1.0,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,42,KNN,1.0,1.0,0.0,0.5,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,42,RF,0.75,0.9952531645569621,0.0,0.5,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,42,LR,1.0,1.0,1.0,1.0,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,42,DT,0.0125,0.48417721518987344,0.0,0.48417721518987344,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,123,KNN,1.0,1.0,0.0,0.5,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,123,RF,1.0,1.0,0.0,0.5,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,123,LR,1.0,1.0,0.6666666666666666,0.75,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,123,DT,0.50625,0.75,0.6666666666666666,0.75,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,123,XGB,1.0,1.0,0.6666666666666666,0.75,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,456,KNN,0.50625,0.75,0.6666666666666666,0.75,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,456,RF,1.0,1.0,0.6666666666666666,0.75,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,456,LR,1.0,1.0,0.6666666666666666,0.75,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,456,DT,0.17291666666666666,0.7436708860759494,0.4,0.7436708860759493,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,789,KNN,1.0,1.0,0.0,0.5,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,789,RF,1.0,1.0,0.0,0.5,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,789,LR,1.0,1.0,1.0,1.0,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,None,100,789,DT,0.50625,0.75,0.6666666666666666,0.75,0,0,78.9999999990125,78.9999999990125,632,8,632,8
S5,SMOTE,10,0,KNN,0.9333333333333333,0.9965753424657534,0.9032258064516129,0.9897260273972603,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,0,RF,1.0,1.0,1.0,1.0,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,0,LR,1.0,1.0,1.0,1.0,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,0,DT,0.8110119047619048,0.9574363992172211,0.896551724137931,0.9574363992172211,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,42,KNN,1.0,1.0,0.9333333333333333,0.9931506849315068,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,42,RF,1.0,1.0,0.962962962962963,0.9642857142857143,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,42,LR,1.0,1.0,1.0,1.0,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,42,DT,0.8110119047619048,0.9574363992172211,0.896551724137931,0.9574363992172211,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,123,KNN,0.9333333333333333,0.9965753424657534,0.9655172413793104,0.9965753424657534,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,123,RF,0.9846415489272632,0.9985322896281801,0.9655172413793104,0.9965753424657534,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,123,LR,1.0,1.0,0.9655172413793104,0.9965753424657534,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,123,DT,0.6415883458646616,0.9437377690802349,0.7878787878787878,0.9437377690802349,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,456,KNN,1.0,1.0,1.0,1.0,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,456,RF,1.0,1.0,1.0,1.0,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,456,LR,1.0,1.0,1.0,1.0,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,456,DT,0.8044642857142857,0.8928571428571428,0.88,0.8928571428571428,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,789,KNN,0.9333333333333333,0.9965753424657534,0.8484848484848484,0.9828767123287672,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,789,RF,0.9999999999999998,1.0,1.0,1.0,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,789,LR,1.0,1.0,1.0,1.0,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,10,789,DT,0.6175420168067226,0.9114481409001958,0.7741935483870968,0.9114481409001957,0,-524,10.034482758603389,0.9999999999998281,582,58,582,582
S5,SMOTE,20,0,KNN,1.0,1.0,0.761904761904762,0.9835526315789473,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,0,RF,1.0,1.0,1.0,1.0,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,0,LR,1.0,1.0,1.0,1.0,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,0,DT,0.88125,0.9375,0.9333333333333333,0.9375,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,42,KNN,0.95,0.9983552631578948,0.888888888888889,0.993421052631579,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,42,RF,0.9464285714285714,0.996299342105263,0.9333333333333333,0.9375,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,42,LR,1.0,1.0,1.0,1.0,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,42,DT,0.409375,0.8026315789473684,0.625,0.8026315789473684,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,123,KNN,1.0,1.0,0.9411764705882353,0.9967105263157895,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,123,RF,1.0,1.0,0.8571428571428571,0.875,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,123,LR,1.0,1.0,1.0,1.0,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,123,DT,0.7625,0.875,0.8571428571428571,0.875,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,456,KNN,1.0,1.0,0.888888888888889,0.993421052631579,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,456,RF,1.0,1.0,1.0,1.0,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,456,LR,1.0,1.0,1.0,1.0,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,456,DT,0.35833333333333334,0.7434210526315789,0.5714285714285715,0.743421052631579,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,456,XGB,1.0,1.0,0.9333333333333333,0.9375,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,789,KNN,0.8888888888888888,0.9967105263157895,0.8421052631578948,0.9901315789473684,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,789,RF,1.0,1.0,0.8571428571428571,0.875,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,789,LR,1.0,1.0,1.0,1.0,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,789,DT,0.33125,0.7960526315789472,0.5555555555555556,0.7960526315789473,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,20,789,XGB,1.0,1.0,0.9333333333333333,0.9375,0,-580,20.333333333265557,0.999999999999836,610,30,610,610
S5,SMOTE,50,0,KNN,1.0,1.0,1.0,1.0,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,0,RF,0.8095238095238095,0.9915074309978769,0.5,0.6666666666666666,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,0,LR,1.0,1.0,1.0,1.0,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,0,DT,0.17916666666666667,0.6634819532908705,0.4,0.6634819532908705,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,42,KNN,0.17916666666666667,0.6613588110403397,0.3333333333333333,0.6602972399150743,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,42,RF,0.5909090909090908,0.9851380042462845,0.0,0.5,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,42,LR,0.7555555555555555,0.9936305732484076,0.5,0.6666666666666666,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,42,DT,0.01875,0.4968152866242038,0.0,0.4968152866242038,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,123,KNN,0.75,0.9968152866242038,0.8571428571428571,0.9968152866242038,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,123,RF,1.0,1.0,1.0,1.0,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,123,LR,1.0,1.0,1.0,1.0,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,123,DT,0.75,0.9968152866242038,0.8571428571428571,0.9968152866242038,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,456,KNN,1.0,1.0,1.0,1.0,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,456,RF,1.0,1.0,0.8,0.8333333333333333,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,456,LR,1.0,1.0,1.0,1.0,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,456,DT,0.4506944444444444,0.8301486199575371,0.6666666666666666,0.8301486199575372,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,789,KNN,1.0,1.0,1.0,1.0,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,789,RF,1.0,1.0,0.5,0.6666666666666666,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,789,LR,1.0,1.0,1.0,1.0,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,50,789,DT,0.17916666666666667,0.6634819532908705,0.4,0.6634819532908705,0,-616,52.33333333289722,0.9999999999998407,628,12,628,628
S5,SMOTE,100,0,KNN,1.0,1.0,1.0,1.0,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,0,RF,1.0,1.0,0.6666666666666666,0.75,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,0,LR,1.0,1.0,1.0,1.0,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,0,DT,0.25625,0.7468354430379747,0.5,0.7468354430379747,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,42,KNN,0.3333333333333333,0.9873417721518988,0.5,0.9873417721518987,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,42,RF,0.5,0.9920886075949368,0.0,0.5,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,42,LR,1.0,1.0,1.0,1.0,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,42,DT,0.17291666666666666,0.7436708860759494,0.4,0.7436708860759493,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,123,KNN,1.0,1.0,0.5714285714285715,0.990506329113924,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,123,RF,1.0,1.0,0.0,0.5,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,123,LR,1.0,1.0,1.0,1.0,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,123,DT,1.0,1.0,1.0,1.0,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,456,KNN,1.0,1.0,1.0,1.0,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,456,RF,1.0,1.0,0.6666666666666666,0.75,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,456,LR,1.0,1.0,1.0,1.0,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,456,DT,0.50625,0.75,0.6666666666666666,0.75,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,789,KNN,1.0,1.0,0.6666666666666666,0.9936708860759493,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,789,RF,1.0,1.0,1.0,1.0,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,789,LR,1.0,1.0,1.0,1.0,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,SMOTE,100,789,DT,1.0,1.0,1.0,1.0,0,-624,78.9999999990125,0.9999999999998417,632,8,632,632
S5,Tomek,10,0,KNN,1.0,1.0,0.962962962962963,0.9642857142857143,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,0,RF,0.9999999999999999,1.0,0.962962962962963,0.9642857142857143,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,0,LR,1.0,1.0,1.0,1.0,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,0,DT,0.6768849206349207,0.9471624266144814,0.8125000000000001,0.9471624266144814,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,42,KNN,1.0,1.0,0.923076923076923,0.9285714285714286,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,42,RF,1.0,1.0,0.923076923076923,0.9285714285714286,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,42,LR,1.0,1.0,0.962962962962963,0.9642857142857143,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,42,DT,0.6835851648351648,0.8860078277886495,0.8148148148148148,0.8860078277886496,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,123,KNN,0.9348214285714286,0.964041095890411,0.962962962962963,0.9642857142857143,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,123,RF,0.9999999999999999,1.0,0.962962962962963,0.9642857142857143,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,123,LR,1.0,1.0,1.0,1.0,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,123,DT,0.6982142857142857,0.9182974559686888,0.8275862068965518,0.9182974559686888,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,456,KNN,1.0,1.0,0.923076923076923,0.9285714285714286,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,456,RF,0.995238095238095,0.9997553816046968,0.8333333333333333,0.8571428571428572,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,456,LR,1.0,1.0,1.0,1.0,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,456,DT,0.4763049450549451,0.807729941291585,0.6666666666666666,0.8077299412915852,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,789,KNN,1.0,1.0,0.962962962962963,0.9642857142857143,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,789,RF,0.9822929171668667,0.9985322896281801,0.923076923076923,0.9285714285714286,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,789,LR,1.0,1.0,1.0,1.0,0,0,10.034482758603389,10.034482758603389,582,58,582,58
S5,Tomek,10,789,DT,0.5352040816326531,0.8434442270058709,0.7142857142857143,0.8434442270058709,0,0,10.034482758603389,10.034482758603389,582,58,582,58
